model_id;response_id;cs_id;ucs_id;control;reg;up_down_r;is_mem;relax.integrated;relax.emergence;train.integrated;train.emergence;relapse.integrated;relapse.emergence;test.integrated;test.emergence;reset.integrated;reset.emergence
26;6;7;4;1;Regulation.DOWN;Regulation.NEUTRAL;True;0.11079702763643734;0.019403777236169276;0.10953154390448783;0.01959753190597105;0.10928647609469755;0.019619352260594525;0.10892619299033929;0.019455095283796103;0.13100171141986655;0.022683552402307405
26;8;3;10;2;Regulation.UP;Regulation.NEUTRAL;False;0.8286476328619021;0.5445787577682194;0.8188639246612094;0.5371330355878202;0.74993953961373;0.47878557166647684;0.8168561096235919;0.5359537595435001;0.8409071882691775;0.5556745357970957
26;8;3;10;2;Regulation.DOWN;Regulation.NEUTRAL;True;1.0487726589541566;0.8290279226606846;1.0503648855280936;0.8290179751256049;1.0500016512226968;0.8289145549480531;1.0491245375959688;0.8272508492685975;1.0497129267769156;0.8289063734948341
26;3;1;8;7;Regulation.UP;Regulation.NEUTRAL;True;0.1444738608622075;0.030638589144774242;0.1442112639795287;0.030238543083139335;0.1444448906648776;0.030630615541047373;0.14443098172710772;0.030610850228231956;0.1443972228036245;0.030510970441205515
26;3;1;8;7;Regulation.DOWN;Regulation.NEUTRAL;True;0.13574154917249928;0.0526412149666112;0.15541714519139194;0.06269798333350723;0.15537887611846557;0.06262122556325134;0.155392693839223;0.06264024660665968;0.15539950708043673;0.06267175963490132
23;5;0;2;8;Regulation.UP;Regulation.NEUTRAL;False;6.732909412014709e-05;-2.8222233563912624e-05;7.098856300803355e-05;-3.018198333909483e-05;6.732819431443104e-05;-3.448216817725225e-05;7.306375723603598e-05;-3.109011879243173e-05;8.19382778732558e-05;-2.5795780082549236e-05
23;5;0;2;8;Regulation.DOWN;Regulation.NEUTRAL;False;0.0006418533172244251;-9.194386524931375e-05;0.0007226246119610333;-7.755367697434568e-05;0.0006255765105871655;-9.685815986293367e-05;0.0006179583268574994;-8.917079481829404e-05;0.000616810563472299;-9.768355808315032e-05
23;1;0;12;0;Regulation.UP;Regulation.NEUTRAL;False;0.09123841661058202;-1.0845014250804308e-06;0.08495294899511016;-3.7074213438681447e-06;0.08942965010422677;-1.919992537124937e-06;0.09399128190764236;-4.4416583744322224e-09;0.09217547369351609;-1.457769394364039e-06
23;1;0;12;0;Regulation.DOWN;Regulation.NEUTRAL;True;0.1407258108314924;-5.3359888943171896e-05;0.13174859477011774;-9.529975007541158e-05;0.13271902242665895;-8.633637192916738e-05;0.1352739971895009;-6.607051587026458e-05;0.1327872294626734;-6.675527757610267e-05
23;8;0;6;0;Regulation.UP;Regulation.NEUTRAL;True;0.6919457896926027;0.00011333997031387488;0.6901970983167327;0.00011300834708649621;0.6806632796794378;9.922482662755305e-05;0.6978311273136529;0.00011898207601140909;0.6928872775982885;0.00011612092848306554
23;8;0;6;0;Regulation.DOWN;Regulation.NEUTRAL;False;0.11790862006239013;2.2628784033584814e-05;0.05454347267107642;-0.00011629582533639882;0.05131552728157021;-0.00013575100147048685;0.049555449467286405;-0.00015000240436874313;0.05144262972734104;-0.00013701408934166381
23;9;4;6;1;Regulation.UP;Regulation.NEUTRAL;False;0.21083746796597536;-5.9750894157772905e-05;0.16958713220947497;-0.0001182610684116181;0.16903956945984264;-0.00011506368022717872;0.1680568655976449;-0.0001133469193649872;0.20657693351823903;-6.847808229507035e-05
23;9;4;6;1;Regulation.DOWN;Regulation.NEUTRAL;True;0.05671174298848626;-0.0002647676428388854;0.07248265233423835;-0.00018972008376426375;0.05466342897403309;-0.0003016461335001164;0.09531249118059348;-6.778598051798701e-05;0.053041744112024836;-0.00032931392672735926
23;3;2;1;12;Regulation.UP;Regulation.NEUTRAL;False;0.11582483671801289;-8.053612668637578e-05;0.14030920874435615;-2.1630827999122304e-05;0.12063272398018193;-0.00010205939247999452;0.11797578106424447;-9.29755667239962e-05;0.13420063349291006;-4.08124092139972e-05
23;3;2;1;12;Regulation.DOWN;Regulation.NEUTRAL;True;0.06742659988991011;-6.938912714699041e-05;0.10765325150477786;1.3774511578024118e-06;0.07520456619496232;-6.917002855341692e-05;0.06171773466085034;-0.00011024279613183752;0.09003797789472415;-3.8938936421095693e-05
23;9;4;12;3;Regulation.UP;Regulation.NEUTRAL;False;0.15399233978781995;-0.00010250167360281726;0.13134091700118883;-0.00017259884506648504;0.12676245394395985;-0.0001918627172509818;0.12800426468824264;-0.00019391257538520223;0.13296501897480545;-0.00018039649401223323
23;9;4;12;3;Regulation.DOWN;Regulation.NEUTRAL;True;0.16343587393757664;8.559033445515452e-06;0.18839305313799923;1.6589269794239914e-05;0.16233895703062493;7.4229537381925725e-06;0.15737294180207848;4.333757324476162e-06;0.2633223248267193;4.4102969225301436e-05
23;9;4;3;6;Regulation.UP;Regulation.NEUTRAL;False;0.44891603372777394;1.97654340033937e-07;0.41768017775076494;-5.008549220308911e-05;0.4174407121203409;-5.647440775571888e-05;0.4433601775134336;-5.958428366259483e-07;0.4992092714049957;5.3872863672976834e-05
23;9;4;3;6;Regulation.DOWN;Regulation.NEUTRAL;True;0.06141661795638513;-0.00011943454654873842;0.07417732924016503;-7.424265096719201e-05;0.05999650637276682;-0.00014509368554316282;0.05704300840524189;-0.000142850345785428;0.10191552262751047;-2.2806163497701704e-06
23;3;2;12;4;Regulation.UP;Regulation.NEUTRAL;False;0.18620405083453634;-0.0005023719809821303;0.18915181863369712;-0.0005124629539693532;0.17532949889085317;-0.0005234336830731712;0.17325365630372724;-0.0005718981264150047;0.18067705410989066;-0.0005528740759960793
23;3;2;12;4;Regulation.DOWN;Regulation.NEUTRAL;True;0.20731689486516913;-5.9125208587446076e-05;0.188637848960719;-8.679641517039816e-05;0.19359395743487168;-7.90072896737215e-05;0.19648829425415007;-6.125357486974625e-05;0.254472074744051;-1.3244985397842246e-05
23;8;1;2;7;Regulation.UP;Regulation.NEUTRAL;True;0.08819850951714844;-0.00012970125197236948;0.09177535643988288;-0.00010680741392954385;0.08896352367554378;-0.00012176817845818699;0.11077172578398134;-5.7957791750773424e-05;0.11578078380738605;-4.349049895514823e-05
23;8;1;2;7;Regulation.DOWN;Regulation.NEUTRAL;False;0.2077723964905121;-1.1219866987766114e-05;0.22390278596632934;-3.489906713699531e-06;0.23111135687366285;2.896888969539102e-06;0.21088217674978468;-1.3656711627035856e-05;0.20503781638768673;-1.0721901809229717e-05
23;9;4;0;3;Regulation.UP;Regulation.NEUTRAL;False;0.3172086417612004;6.979137436190219e-05;0.3069623331894623;5.894570841719071e-05;0.3097826928952199;6.105123704636117e-05;0.31387706342015503;6.974236210052775e-05;0.3393687638643066;8.232720787104686e-05
23;9;4;0;3;Regulation.DOWN;Regulation.NEUTRAL;True;0.3431162641761618;8.283729087116276e-05;0.34979586151630815;0.00011631304734377457;0.3405469626224026;8.653167730568456e-05;0.33805591882656183;7.980125390635862e-05;0.3869847438681401;0.00013800427480156752
29;0;2;3;2;Regulation.UP;Regulation.NEUTRAL;False;4.543785786348398e-06;4.337879903809627e-06;8.168654648671447e-06;7.694508826761037e-06;5.326516310466545e-06;5.103105656711904e-06;2.6059130358024873e-06;2.472101643918867e-06;5.4810927973547585e-06;5.243326382214919e-06
29;0;2;3;2;Regulation.DOWN;Regulation.NEUTRAL;False;1.7473402290857365e-05;8.229955688277002e-06;5.7671597868513835e-05;2.5869295147973315e-05;1.9464808280633683e-05;9.569896766037367e-06;2.1304562037915975e-05;1.007289992194238e-05;2.0802448008561125e-05;9.72144129657293e-06
29;0;2;3;2;Regulation.UP;Regulation.NEUTRAL;False;0.0001916077156919882;0.00016817196485743868;0.0003727354930935234;0.0003368735975849413;0.0002041416116893291;0.00018005890399383495;0.0001903060421323266;0.00016690277391182007;0.0003133329496826376;0.0002765238378224788
29;0;2;3;2;Regulation.DOWN;Regulation.NEUTRAL;False;9.724210233275077e-05;8.795457725652156e-05;0.00011369817946588201;0.00010144704639364344;9.710684315156204e-05;8.762810326001791e-05;0.00014710476601731415;0.0001325060791053101;0.00018405946392968664;0.00016552034819666828
29;0;2;3;1;Regulation.UP;Regulation.NEUTRAL;False;8.139870125156712e-09;6.8303195460694965e-09;9.828472849471304e-08;7.789621803144797e-08;7.220317038703072e-09;6.171322841641569e-09;7.349353431385097e-09;6.3484503348698595e-09;9.620853655412098e-09;7.959681483371561e-09
29;0;2;3;1;Regulation.DOWN;Regulation.NEUTRAL;False;6.509979527669074e-09;3.1111814929873916e-09;1.5838870312534503e-08;1.0896567689822056e-08;1.7700748353166595e-08;6.056962389977549e-09;1.1176639211352146e-08;5.1782143989376195e-09;7.476743502099481e-09;3.9813752156225846e-09
29;3;1;2;1;Regulation.UP;Regulation.NEUTRAL;False;8.437837875685528e-06;7.852083566628476e-06;9.600309108348526e-06;8.744934416882177e-06;5.4653740505505866e-06;5.0254507531488635e-06;8.103102574985588e-06;7.5833891403087605e-06;9.410248483388006e-06;8.851431732015413e-06
29;3;1;2;1;Regulation.DOWN;Regulation.NEUTRAL;True;1.6206692794485922;1.600092654995843;0.731323433594667;0.7255958827180844;0.7308093559470888;0.725087117155041;0.7317759942607163;0.7260436707180875;0.7376418219190508;0.7317834936815952
22;7;1;4;8;Regulation.UP;Regulation.NEUTRAL;False;0.03954470559501802;0.013809450556971137;0.03937426837725763;0.013783291491708455;0.040063393532394326;0.014248462978162013;0.03965280783270109;0.014348407244309053;0.03919650628880397;0.014130900377403277
22;7;1;4;8;Regulation.DOWN;Regulation.NEUTRAL;True;1.390123569411817;0.0007206340468620676;0.9627332775124822;5.231995394433531e-05;1.4284458358969019;0.0007544654642278603;1.044472047197778;0.0004002071154181053;0.9309317376761246;8.418049985675635e-05
22;7;10;8;1;Regulation.UP;Regulation.NEUTRAL;False;0.0016677145597061224;0.00011014602088199599;0.0017312424600409784;0.0001056837624480167;0.0018435734175390496;8.754538045713245e-05;0.0017711295426467086;9.524172300179323e-05;0.0019014929541755418;0.00013593890745504378
22;7;10;8;1;Regulation.DOWN;Regulation.NEUTRAL;False;0.06365766995795266;0.0019335540990163547;0.0637459080418879;0.002146106107592652;0.06342025000908297;0.0019241660765639823;0.06343446675335437;0.0018270552239323112;0.06446142037626806;0.0019571449358473103
22;7;2;8;10;Regulation.UP;Regulation.NEUTRAL;False;0.14044205482255004;0.003389334779727693;0.13988603107316594;0.0032703884327714983;0.13907778633369022;0.003158244313374192;0.13958680393192696;0.0031070825071990438;0.1405084345226202;0.0033384929840518107
22;7;2;8;10;Regulation.DOWN;Regulation.NEUTRAL;True;1.6929605839363506;7.529568448694235e-05;1.1272923825288486;1.2524342372755015e-05;1.7284495481903415;7.683652231416094e-05;1.2008361048198513;4.223489979893191e-05;1.1445661421236233;5.585783068662309e-05
22;7;9;4;5;Regulation.UP;Regulation.NEUTRAL;False;1.003079739473236;0.00027471119683364353;0.5400044015323704;4.275730986091908e-05;1.0331771176170477;0.0002931284377452603;0.8832184796975695;0.0002467392354303932;0.5473200430255065;3.184347659934694e-05
22;7;9;4;5;Regulation.DOWN;Regulation.NEUTRAL;False;1.7505653301233965;0.0001116276103395597;1.2865907627850546;3.565004256556037e-05;1.7858732207712325;0.00013375581802710368;1.5836010404214198;0.00011076321281799917;1.27701156327411;3.89521664194703e-05
22;7;9;4;10;Regulation.UP;Regulation.NEUTRAL;False;0.752460678267576;0.00033655499046303383;0.5222171222997898;4.039587520154875e-05;0.7579540220923635;0.000344551581791086;0.6194725126164886;0.0001887761997249049;0.7746093048523541;0.00035607315922853155
22;7;9;4;10;Regulation.DOWN;Regulation.NEUTRAL;False;1.285370599199767;0.0001191976544837603;0.9504764510033332;9.181758166165732e-06;1.3096025915180902;0.00012146826339110017;1.2288588584713005;0.00011075529378928861;1.228106578395969;0.0001122270204637621
22;7;1;4;2;Regulation.UP;Regulation.NEUTRAL;False;0.017814620652435775;0.017764281432679774;0.01833884480837228;0.01805282392662738;0.01796934625773572;0.01785194935175538;0.018130378673211323;0.017941856198616657;0.01775917679426353;0.017706636352676497
22;7;1;4;2;Regulation.DOWN;Regulation.NEUTRAL;True;2.804105129588045;0.0001203460742338347;2.1293219905776937;4.416659883155205e-06;2.8326720663144274;0.00012721206751997727;2.190213721651688;4.6749768846554574e-05;2.219436041316093;4.986135603335384e-05
22;7;9;8;1;Regulation.UP;Regulation.NEUTRAL;False;1.7476582111027494;2.2841302106391126e-06;1.1803222069920765;3.0798304495593953e-06;1.786894539013134;2.8492758795684026e-06;1.2133144245369898;2.7298267735176296e-06;1.2786920330983738;2.0850668474015066e-06
22;7;9;8;1;Regulation.DOWN;Regulation.NEUTRAL;False;1.7717355371206802;0.00037059143135342865;1.2876081517904838;4.6002294305069746e-05;1.807791404599922;0.00039391824833856504;1.4878235782098324;0.0002880521845284312;1.327623268065858;0.00016258780148359353
22;7;2;8;1;Regulation.UP;Regulation.NEUTRAL;False;0.001971827058454223;0.001820558876756917;0.0021207730131783675;0.0018525734071745958;0.0019629215395126354;0.0017899332869319995;0.0018385191529343148;0.0017904325466481241;0.0020384179407192393;0.0017577357803455484
22;7;2;8;1;Regulation.DOWN;Regulation.NEUTRAL;True;2.7377543603275343;0.00032329461655700165;2.0640953221185745;2.4751635792075177e-05;2.7648900387724344;0.0003308558733170486;2.1403516063658254;0.0001344209750053782;2.1407998951948297;0.00013810099686906163
22;7;2;4;0;Regulation.UP;Regulation.NEUTRAL;False;0.004782184836651784;0.004508536395757545;0.005234652937277352;0.005056050770636533;0.005269770124579791;0.004970671220397932;0.004781944447217246;0.0047109645308555485;0.005118395151270362;0.004977808485285118
22;7;2;4;0;Regulation.DOWN;Regulation.NEUTRAL;True;1.6889713982052004;0.000313508660214179;1.3080387623594936;2.8103581716232284e-05;1.7229996002786028;0.0003364549499291769;1.3517655974643277;0.0001302389587427566;1.7251123513987099;0.0003316880080341811
22;7;10;8;2;Regulation.UP;Regulation.NEUTRAL;False;1.7473683804690405;0.0004029281372766036;1.1798967947366554;0.00011022729665055575;1.786550277830869;0.000432593301374129;1.2123001496589496;0.00025863313913920827;1.2784981465317267;0.00017973377223090559
22;7;10;8;2;Regulation.DOWN;Regulation.NEUTRAL;False;1.781507669679059;0.00028041076846740953;1.2959809121746173;4.951934704811034e-05;1.8179447582534924;0.00028281101211413695;1.4952525164022608;0.0002166637666517479;1.3365091568925402;0.00013174595525855537
16;2;3;0;3;Regulation.UP;Regulation.NEUTRAL;False;1.3047383014030374;1.2821589980422985;0.8985469030551961;0.8784313875339701;1.3052748239934249;1.2829131211053317;0.8985533558585682;0.8784391323558638;0.9353719404235401;0.9113534949659796
16;2;3;0;3;Regulation.DOWN;Regulation.NEUTRAL;False;0.5411689006695581;0.5202133862689488;0.35640478695808;0.33704336787569944;0.5423752516621376;0.5214848660521276;0.37118058890321004;0.35253499703623037;0.36065012767199983;0.34192857682608585
16;2;4;0;4;Regulation.UP;Regulation.NEUTRAL;False;1.3400074015758512;1.3005673159592193;1.0491649773409537;0.9954511887898607;1.34052325059522;1.3007389902283402;1.049168467219302;0.9954502669938001;1.0749120679127497;1.0179946450741728
16;2;4;0;4;Regulation.DOWN;Regulation.NEUTRAL;False;0.6100205301188968;0.5694408645432045;0.4623629588322751;0.41557255277941796;0.6109849019948443;0.5704506670016289;0.47258886130457417;0.42766483596983057;0.4649220458489164;0.41929313358980935
16;1;4;2;3;Regulation.UP;Regulation.NEUTRAL;False;0.15836567258121723;0.13320959974908075;0.07837580633278957;0.07012517328596984;0.15415258021482198;0.12990710789923948;0.07939987824750527;0.0711140445921713;0.09647250970154089;0.08326736846949345
16;1;4;2;3;Regulation.DOWN;Regulation.NEUTRAL;False;0.0046993441969948035;0.004515514116154251;0.004323280969930121;0.004015277511873361;0.002706066396777007;0.0024252462698880484;0.0032333295763512515;0.0030253335375673984;0.003048693285826798;0.0028416837207138057
16;2;4;0;1;Regulation.UP;Regulation.NEUTRAL;False;0.37885290256074367;0.04724517889413371;0.2637570735939885;0.03959337796343823;0.3789940600376378;0.047243889864182376;0.2639692157224218;0.03961024003120969;0.3115813451992344;0.044552180068281766
16;2;4;0;1;Regulation.DOWN;Regulation.NEUTRAL;False;0.17307529066409144;0.00016785071617106406;0.11944407050943034;0.0007683504264804353;0.17344734693489783;0.00016439078457444745;0.1305375925771075;0.0007612903507567825;0.138783754914948;0.0008234232464349109
16;1;4;2;0;Regulation.UP;Regulation.NEUTRAL;False;2.090178311195401e-05;1.1931505344842108e-07;2.3421617649566073e-05;1.5466925973317558e-07;2.100151136830153e-05;1.1622983281389665e-07;2.190359476780812e-05;6.107436401059374e-08;1.9719280101443415e-05;1.5392655977608527e-07
16;1;4;2;0;Regulation.DOWN;Regulation.NEUTRAL;False;0.000528470874041731;0.0003188125036514;0.0005124161027413726;0.0002545867967803095;0.0005380553445120395;0.00032740252934522485;0.0005238604113488449;0.00031537253962107825;0.0005316104248943576;0.00032255266907164903
16;1;3;2;0;Regulation.UP;Regulation.NEUTRAL;False;1.0816938388724662e-05;6.21700298242267e-07;1.2801857352029433e-05;7.215741826271937e-07;1.0894900817515207e-05;6.129419566902605e-07;1.157045734029305e-05;4.594523266288064e-07;9.92044866790498e-06;7.20010865429277e-07
16;1;3;2;0;Regulation.DOWN;Regulation.NEUTRAL;False;0.00024903583689760145;0.00014216053908865794;0.0002528492373030794;9.963014715045487e-05;0.00025520830183016485;0.00014776419794253204;0.00024530974350885776;0.00013945269318663828;0.0002508839023248749;0.00014458570795566894
16;2;3;0;4;Regulation.UP;Regulation.NEUTRAL;False;0.4052255311573852;0.060061959262160125;0.1785053456945329;0.03542162917065644;0.4058012864302635;0.06012548881927679;0.17850856600669773;0.03542276163325059;0.24163426074472402;0.04091111543902627
16;2;3;0;4;Regulation.DOWN;Regulation.NEUTRAL;False;0.326658994644871;0.30771554782828175;0.177379050967426;0.17129853645302984;0.32762019370116147;0.3085772112821069;0.19847333755897056;0.19211044351072643;0.18832624200581582;0.18367271371451566
16;1;3;0;3;Regulation.UP;Regulation.NEUTRAL;False;1.3047383014030374;1.2821589980422985;0.8985469030551961;0.8784313875339701;1.3052748239934249;1.2829131211053317;0.8985533558585682;0.8784391323558638;0.9353719404235401;0.9113534949659796
16;1;3;0;3;Regulation.DOWN;Regulation.NEUTRAL;False;0.5411689006695581;0.5202133862689488;0.35640478695808;0.33704336787569944;0.5423752516621376;0.5214848660521276;0.37118058890321004;0.35253499703623037;0.36065012767199983;0.34192857682608585
16;1;4;2;4;Regulation.UP;Regulation.NEUTRAL;False;0.061054198511341695;0.05176951162692878;0.028381726337444624;0.025994651203640085;0.05933235826862743;0.05040877339320515;0.028868332096399663;0.02645985044462812;0.035279118511799545;0.030954595884683966
16;1;4;2;4;Regulation.DOWN;Regulation.NEUTRAL;False;0.0030614459476762113;0.0029167304626909196;0.0028468714168659037;0.002587931986387293;0.0017017649047929018;0.0014640366401142968;0.002048037893572885;0.0018722437592864072;0.0019239564774619633;0.001745568866557079
16;1;3;0;2;Regulation.UP;Regulation.NEUTRAL;False;0.026922393593846072;0.01748439709763694;0.006467035700346069;0.004218391299314339;0.026983910155296387;0.017526059039442043;0.006467072731304868;0.004218999571399373;0.006609478498752319;0.004538028783442005
16;1;3;0;2;Regulation.DOWN;Regulation.NEUTRAL;False;0.010285638300570388;0.005804883131667715;0.0036508898852189997;0.0020849343409350407;0.01033102134008812;0.005830414841730969;0.00486422538243142;0.0024128941751995203;0.004731486465472501;0.002430148286881706
204;1;6;3;9;Regulation.UP;Regulation.NEUTRAL;False;0.00010501668184811908;-3.747540641141356e-06;0.00011314557611721843;-4.466968636651636e-06;0.00011317454410264549;-2.872826272315443e-06;0.0001055433929393057;-2.6597643576486973e-06;0.00011901513117024143;-1.8712055668834715e-06
204;1;6;3;9;Regulation.DOWN;Regulation.NEUTRAL;False;2.169114947010054;6.041003418455482e-05;2.17729280021335;9.629999679838797e-05;2.1690840186300404;6.059339714914458e-05;2.1915459312856944;9.141342812157838e-05;2.1819833772256017;0.00024292597417252537
204;9;6;2;7;Regulation.UP;Regulation.NEUTRAL;True;0.0018523271594853424;-0.00037898301740166285;0.0018767769904124631;-0.0003720438269239623;0.0018625704964989886;-0.00043164840496356244;0.001925539048038008;-0.00039061169551674046;0.0018731087674587615;-0.0003730539067485772
204;9;6;2;7;Regulation.DOWN;Regulation.NEUTRAL;False;0.01397038138551096;-0.00020288067514717678;0.01667665416249342;-0.00015301967713454712;0.014717321660859248;-0.00020582852400383156;0.016370881573456897;-0.00016499376034098678;0.013124893538137117;-0.0002341162545253933
204;5;6;2;8;Regulation.UP;Regulation.NEUTRAL;False;0.0015270574804925607;-0.0003516965928432175;0.0016148940665296225;-0.0003691126349322227;0.0016027393121763045;-0.0003234010636858353;0.0015790212143904706;-0.00034853204959484074;0.0015543258360321;-0.00035852334460695356
204;5;6;2;8;Regulation.DOWN;Regulation.NEUTRAL;False;0.4480321363839296;3.524073448141207e-05;0.48302497126107413;5.80223095277832e-05;0.44702362675014184;4.079541008633614e-05;0.47585351386236335;4.4137482953010565e-05;0.6619456031895328;0.00015028184795751187
204;5;6;0;7;Regulation.UP;Regulation.NEUTRAL;False;0.0010235251599229889;-0.00023170129506960846;0.0009894495920585444;-0.00022598158382181044;0.0010358472319647316;-0.00020460418301770922;0.0009812362576522293;-0.00023841699153231977;0.001032124344791746;-0.00022888740919488337
204;5;6;0;7;Regulation.DOWN;Regulation.NEUTRAL;False;0.07856662309350555;-1.9049551023164746e-05;0.08666441470873484;-1.509882945119334e-05;0.07330052632565424;-2.6376013530560183e-05;0.08684929284539719;-1.1536919495958031e-05;0.07346708672697919;-2.866035469570316e-05
204;5;6;9;7;Regulation.UP;Regulation.NEUTRAL;False;0.0013275639907800452;-0.00012393970188268044;0.0012771879485233006;-0.0001225105986388808;0.0013114284748162314;-0.00013328241545379482;0.0013196915188626451;-0.00012828550284815776;0.0013240469696361723;-0.00013236493232005042
204;5;6;9;7;Regulation.DOWN;Regulation.NEUTRAL;False;2.495939073481404;0.00018956938637915144;2.411261348283081;0.00014675026007182623;2.4959617286487426;0.00019938157629773023;2.472195715963653;0.00013797581680785598;2.49594564150836;0.0001950521505915681
204;5;6;8;3;Regulation.UP;Regulation.NEUTRAL;False;0.0015323281433927138;-5.453556582935004e-06;0.0015580842919793447;-4.773686686720957e-06;0.001605918561073394;-4.177206271216427e-06;0.0015559992486568197;-4.898117752560882e-06;0.0014925204795905311;-5.064241275110071e-06
204;5;6;8;3;Regulation.DOWN;Regulation.NEUTRAL;False;0.3952465611858411;9.62690588147408e-05;0.2758369391749338;2.482182067373162e-05;0.2512017103087329;2.2359879088995616e-05;0.2744713577201382;3.1164599308797225e-05;0.25109648044516397;1.5085811504278457e-05
204;5;6;3;8;Regulation.UP;Regulation.NEUTRAL;False;0.0004112103276126544;-2.931664792524269e-05;0.00041727374206999845;-2.8438019175736073e-05;0.00040601344805271666;-2.6948053709063835e-05;0.00039886311380271655;-3.0158548989633882e-05;0.000413936952263827;-2.8845048184122923e-05
204;5;6;3;8;Regulation.DOWN;Regulation.NEUTRAL;False;0.31027404319243035;0.00016681316434372095;0.279654568570615;8.502514727340427e-05;0.3107186260625089;0.00018409298446903088;0.2778752012658936;7.829218388658021e-05;0.49854389450861947;0.0005864100712100195
204;5;6;8;9;Regulation.UP;Regulation.NEUTRAL;False;0.002226298220819045;-0.00023280725519569945;0.0022751211732351118;-0.00024030124704485512;0.0022254924370653795;-0.0002385735529112365;0.0021938502000044685;-0.0002691008206395784;0.0022441618641281524;-0.0002348302975030414
204;5;6;8;9;Regulation.DOWN;Regulation.NEUTRAL;False;0.6433977969420184;0.0001764904040540416;0.5253081098203081;9.646100527710422e-05;0.4743644603005665;8.375681409661384e-05;0.517132620456817;0.00010050188299032259;0.5371559868470308;0.0001144211838710052
204;5;6;7;3;Regulation.UP;Regulation.NEUTRAL;False;0.0014901656554556775;-0.00028204389438253596;0.0015344986304752714;-0.00028462653145125416;0.0014469373457207252;-0.00026568118034499266;0.001499584691142898;-0.00026574114060055887;0.0015301412551280077;-0.00028851876859029013
204;5;6;7;3;Regulation.DOWN;Regulation.NEUTRAL;False;2.6480807378986677;0.00043575825426489523;2.5453204606625484;0.0004514550919487714;2.6480363532504207;0.00043194165990034783;2.54287473341545;0.0004462553270305758;2.6480991974773174;0.00043579216344191707
204;5;6;9;8;Regulation.UP;Regulation.NEUTRAL;False;0.0002470262268796826;-4.028992587112867e-06;0.00025158532758368796;-5.447155228710532e-06;0.0002490402325316804;-3.6157515105883498e-06;0.00023630985043782138;-1.2167953259284436e-05;0.00023915058966349212;-9.587025564694596e-06
204;5;6;9;8;Regulation.DOWN;Regulation.NEUTRAL;False;0.12317314907604371;-3.8393239215422925e-05;0.15878067175980407;7.637074574629032e-06;0.12389838215255267;-4.1943984966208436e-05;0.16740966786070016;2.6789788476616616e-05;0.16786800143734848;2.0912298003356034e-05
631;7;5;2;11;Regulation.UP;Regulation.NEUTRAL;True;2.46631168465464;2.3230951140667706;2.5181126425464746;2.259457711337901;2.463400844289599;2.3231198270832754;2.516508219526675;2.2587229776251103;2.4792772680709563;2.289489785481538
631;7;5;2;11;Regulation.DOWN;Regulation.NEUTRAL;False;2.6386034641444476;2.251964475942736;2.5137651060480732;2.0053417194665686;2.638418637008857;2.252939002826597;2.617479631814204;2.2227481655066788;2.6259168128393666;2.268940722038428
631;0;3;8;7;Regulation.UP;Regulation.NEUTRAL;True;1.3697975170066559;0.615705305825233;1.4655726067086052;0.5815504894200689;1.3709601152657616;0.621065971822076;1.4675179759804209;0.5767814021777837;1.4638804716755272;0.5943449688909463
631;0;3;8;7;Regulation.DOWN;Regulation.NEUTRAL;False;1.2807199025864642;1.273980434080792;1.2795351656440208;1.265424321246907;1.2807821695925146;1.273820753923849;1.2797883828019563;1.2655433195097574;1.2791842807608234;1.2655960676159905
631;5;6;1;2;Regulation.UP;Regulation.NEUTRAL;True;3.923277613138048;3.0287148309136613;3.8062511536487573;3.273147905934919;3.910081399830217;2.9132119726902115;3.664871877593633;2.8103026296223614;3.986272899761784;3.1791811387515096
631;5;6;1;2;Regulation.DOWN;Regulation.NEUTRAL;False;2.865176461333357;2.8059602061984004;2.838796799253798;2.7621242801808794;2.8372764613107933;2.783198272789585;3.001869848038239;2.938372150503116;2.9876445135629983;2.9252840668814173
631;5;6;3;7;Regulation.UP;Regulation.NEUTRAL;True;2.7958604749979923;2.0752064195919697;2.8079348928413252;2.108946478199391;2.7844898872226675;2.0695592510170133;2.7902669133790265;2.1137742460367166;2.829619440781682;2.1183195762347555
631;5;6;3;7;Regulation.DOWN;Regulation.NEUTRAL;False;1.9223104957190889;1.2748965726540513;1.9204235994371743;1.1980001188896936;1.917398303425058;1.2747494028364263;1.92916509584307;1.1960636922058758;1.9192927700335258;1.1982133587726227
631;4;6;3;8;Regulation.UP;Regulation.NEUTRAL;True;2.9993010166836913;2.2720153005018293;2.947214669084362;2.4038201924991944;3.0656419822715746;2.2762634428615107;2.8995378350577683;2.406156024266541;3.096141422990182;2.2567558832116292
631;4;6;3;8;Regulation.DOWN;Regulation.NEUTRAL;False;3.0531736080877856;2.3005553826826093;3.0946782842726224;2.2166666874529843;3.0630100749472504;2.322372093597969;3.159504231144913;2.294931542184134;3.0620006688891666;2.324315777707919
631;4;0;1;5;Regulation.UP;Regulation.NEUTRAL;True;1.8729894942210152;0.696565380513447;1.8553836798762808;0.7034750395709672;1.8962919410508792;0.6931453656284151;1.8768947389806128;0.6991353369114591;1.8885369802483516;0.6970827886907228
631;4;0;1;5;Regulation.DOWN;Regulation.NEUTRAL;False;2.494827393333672;2.095819384715523;2.4259725152524485;2.284839142514145;2.5007433389097873;1.970426738189066;2.5163136963214705;1.964403054531223;2.5190601434060245;2.1340559708997047
