model_id;response_id;cs_id;ucs_id;control;reg;up_down_r;is_mem;relax.integrated;relax.emergence;train.integrated;train.emergence;relapse.integrated;relapse.emergence;test.integrated;test.emergence;reset.integrated;reset.emergence
50;3;4;11;0;Regulation.UP;Regulation.NEUTRAL;True;2.8017137789326796e-05;5.407051238914828e-06;2.9546370685529233e-05;7.517765104492202e-06;2.7524916164423097e-05;5.093248178433818e-06;3.061789820058003e-05;8.171512785926094e-06;2.8247802213332562e-05;4.9182204062137025e-06
50;3;4;11;0;Regulation.DOWN;Regulation.NEUTRAL;False;1.7393627778427219;1.570044863770089;1.7393629694239818;1.570044813378753;1.739362970619331;1.5700448146720998;1.7393629705406273;1.5700448145775;1.7387109526185567;1.56984801288041
50;3;4;11;1;Regulation.UP;Regulation.NEUTRAL;True;0.04955701860262962;0.027586577889559205;0.04953861324663189;0.02755456121460309;0.04942526849827711;0.027540855753460547;0.04943819362873031;0.027590068860556927;0.0510111533334367;0.028437294668016033
50;3;4;11;1;Regulation.DOWN;Regulation.NEUTRAL;False;3.773254777212486;3.62847704076623;3.773146696807303;3.628389216460759;3.7731465250233116;3.6283890675820007;3.7731465390809924;3.628389079225053;3.7756511853363266;3.6297507144059917
50;3;4;11;2;Regulation.UP;Regulation.NEUTRAL;True;0.07913361150510634;0.04823486458594947;0.07518921614610474;0.04618846755601663;0.07575414636420474;0.04634299151929333;0.07457503545721583;0.04575350589520394;0.0919496139752779;0.05585717999795792
50;3;4;11;2;Regulation.DOWN;Regulation.NEUTRAL;False;0.16045731142962916;0.017082019955046657;0.14017633530553292;0.01517651816623472;0.1415497516137512;0.015285478891587545;0.1417060465271396;0.015297805883666277;0.13970603884924823;0.015150717283739568
50;7;9;11;0;Regulation.UP;Regulation.NEUTRAL;True;1.769775967936561;1.612474083039449;1.7697885301428813;1.6124811212530559;1.7697908821387345;1.6124851354140515;1.7697869166284657;1.6124818653486959;1.7691691204542384;1.6122879334691351
50;7;9;11;0;Regulation.DOWN;Regulation.NEUTRAL;True;1.7393017147509944;1.5699800528055015;1.7393019078896952;1.569980001586726;1.739301907861429;1.56998000154241;1.73930190786144;1.5699800015422136;1.7386014175384408;1.5697653394747628
50;7;9;11;2;Regulation.UP;Regulation.NEUTRAL;True;0.03537210246007505;0.011364086091026848;0.03185968559372071;0.010651450791721362;0.03184002022187882;0.010641650687010507;0.0323275553273798;0.010767082570519726;0.03386527346056922;0.011346509987903486
50;7;9;11;2;Regulation.DOWN;Regulation.NEUTRAL;True;0.06370382613953243;0.017271132534926736;0.053998300187377446;0.014761061235368578;0.05410591919353866;0.014785584299674526;0.05410628558096248;0.014785667125386703;0.05300708199901971;0.014533132315911634
50;5;10;8;0;Regulation.UP;Regulation.NEUTRAL;False;1.8031851979327578;1.7518815097841398;1.8039000627564028;1.7525623936689978;1.8032097325962961;1.7518926514023905;1.8038175626856754;1.752425763113422;1.803625147617455;1.7523951195855698
50;5;10;8;0;Regulation.DOWN;Regulation.NEUTRAL;True;1.7394871539154697;1.5701604197895338;1.7394876539665634;1.5701603592884972;1.7394876543415918;1.5701603596874745;1.7394876542215294;1.5701603595445173;1.7388282574266154;1.5699672122494555
50;5;10;8;1;Regulation.UP;Regulation.NEUTRAL;False;1.4203184950967236;1.3012400833045459;1.4291081115638744;1.3074103079049353;1.4185155575717936;1.2998008417581972;1.4319647499488193;1.3095880276300007;1.4277277932238746;1.306218467818967
50;5;10;8;1;Regulation.DOWN;Regulation.NEUTRAL;True;0.9049059410273215;0.7894232542024843;0.904586308969912;0.789170356093589;0.9045862741400672;0.7891703310737033;0.9045862982661165;0.7891703487177475;0.908572380580138;0.7923692037403715
50;5;10;8;9;Regulation.UP;Regulation.NEUTRAL;False;0.8984887335735499;0.7536858330554428;0.8986603745929167;0.753881557625933;0.8983979702826386;0.7536500904974088;0.898704318446452;0.7539598044965545;0.8983366719587422;0.7536148127169381
50;5;10;8;9;Regulation.DOWN;Regulation.NEUTRAL;True;0.9899519757023675;0.4907057346043378;0.9893396002721005;0.4904745574656853;0.9893396850676277;0.490474568520266;0.9893397944941537;0.490474579763179;0.9905767070104494;0.49060239722723814
50;5;10;8;10;Regulation.UP;Regulation.NEUTRAL;False;3.0407377772213864;2.9681784459688334;3.039456022061608;2.9665153795335444;3.039584588710993;2.96667086392309;3.0395428922998087;2.9665488110619673;3.0396451723528966;2.966571315685878
50;5;10;8;10;Regulation.DOWN;Regulation.NEUTRAL;True;0.4475104674515529;0.23885804478798406;0.43816808876269403;0.2355653748378606;0.4377937910473346;0.23545239029595266;0.4377542356397821;0.2354404370276305;0.43857317936424256;0.23569746881254267
50;5;1;2;10;Regulation.UP;Regulation.NEUTRAL;False;1.1485624527237948;1.0441040957930734;1.1466212185835079;1.0425812240078765;1.146353373755368;1.0423763485268185;1.1478965883698198;1.0433775594205112;1.1472933527052325;1.0431988296244263
50;5;1;2;10;Regulation.DOWN;Regulation.NEUTRAL;True;4.314558054857677;3.0888232553014694;4.356486736588151;2.7665821253519853;4.359743633574335;2.7893795850080587;4.353531754898123;2.8027434427431883;4.352271077321442;2.8053742626837943
50;5;0;11;10;Regulation.UP;Regulation.NEUTRAL;False;0.8321621484930584;0.7056688352906961;0.8321540886777291;0.7056234371758952;0.8097055316880429;0.6842652962907763;0.7904893728105634;0.6671590760555333;0.7600980962565469;0.6371974894787371
50;5;0;11;10;Regulation.DOWN;Regulation.NEUTRAL;True;3.9824102538306074;3.814022783620527;3.814277222605929;3.5060127358862623;3.817932805320491;3.493785636236928;3.819232086185684;3.4985921779186473;3.8195130944995643;3.4999981802492304
50;4;9;7;0;Regulation.UP;Regulation.NEUTRAL;False;0.7685483121749508;0.7093074339844935;0.767758104934769;0.7087224929847131;0.7675135833249548;0.7084662616620625;0.768528336776878;0.7093603077741095;0.7683437201607975;0.7091840987931968
50;4;9;7;0;Regulation.DOWN;Regulation.NEUTRAL;True;2.3795636940013756;2.3204673152170323;2.0930579503946776;2.1308106665626543;2.092613568551265;2.059473901978718;2.09259687712488;2.059458847276413;2.092596620850305;2.0594586214803927
50;4;9;7;1;Regulation.UP;Regulation.NEUTRAL;False;0.7685483121749508;0.7093074339844935;0.767758104934769;0.7087224929847131;0.7675135833249548;0.7084662616620625;0.768528336776878;0.7093603077741095;0.7683437201607975;0.7091840987931968
50;4;9;7;1;Regulation.DOWN;Regulation.NEUTRAL;True;2.3795636940013756;2.3204673152170323;2.0930579503946776;2.1308106665626543;2.092613568551265;2.059473901978718;2.09259687712488;2.059458847276413;2.092596620850305;2.0594586214803927
50;4;9;7;2;Regulation.UP;Regulation.NEUTRAL;False;0.7685483121749508;0.7093074339844935;0.767758104934769;0.7087224929847131;0.7675135833249548;0.7084662616620625;0.768528336776878;0.7093603077741095;0.7683437201607975;0.7091840987931968
50;4;9;7;2;Regulation.DOWN;Regulation.NEUTRAL;True;2.3795636940013756;2.3204673152170323;2.0930579503946776;2.1308106665626543;2.092613568551265;2.059473901978718;2.09259687712488;2.059458847276413;2.092596620850305;2.0594586214803927
50;4;9;7;2;Regulation.UP;Regulation.NEUTRAL;False;0.027380766959494707;0.010043166634050082;0.024911515864318945;0.009433389950195381;0.02476290815415727;0.00937450478467805;0.025133958660232103;0.009498193469362537;0.02617028185914061;0.009975522254739744
50;4;9;7;2;Regulation.DOWN;Regulation.NEUTRAL;True;0.653087177652991;0.5345600246730564;0.5454017465186428;0.45493087181855274;0.5464737358018676;0.45505810994033835;0.5464763645408179;0.4550600372587888;0.4555226017012609;0.37008416338297345
50;4;9;7;3;Regulation.UP;Regulation.NEUTRAL;False;0.7685494810909821;0.7093084598693749;0.7677591650981772;0.7087235426462994;0.7675146944669913;0.708467239675383;0.7685295539260081;0.7093616619008987;0.7683446928971183;0.709184875780341
50;4;9;7;3;Regulation.DOWN;Regulation.NEUTRAL;True;2.2109885079435623;2.102610516938353;2.0061369415464076;2.124988312543933;2.0053665708558066;1.9282727771418426;2.0053398637611646;1.9282504328374002;2.0039665303702083;1.9273294394802636
50;4;9;7;3;Regulation.UP;Regulation.NEUTRAL;False;0.5960811421334542;0.5320583984402432;0.5952416721992839;0.5315254754803349;0.5949997569209537;0.5312268114480695;0.5958201232561176;0.5319217158050604;0.5960344348034803;0.5320965599105374
