model_id;name;lineage;c.e.median;c.e.std;int.inf.median;int.inf.std
257;cellular organisms;cellular organisms;2.6135023280790852;4.7455970177488425;3.316023226278035;7.020845758659877
243;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.9895996931581599;1.416450035146477;2.628380848175871;3.0117827811813576
519;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae;Murinae;0.008434483159458134;0.2544844265809204;0.030548351946107596;0.41332825192024225
487;cellular organisms;cellular organisms;0.0015499207687662553;0.07267415858368226;0.10492400109612446;0.40121178818958014
35;cellular organisms;cellular organisms;0.01116711678744342;0.17993713920024346;0.11709883714380703;0.5548808863009523
21;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Protostomia-Ecdysozoa-Panarthropoda-Arthropoda-Mandibulata-Pancrustacea-Hexapoda-Insecta-Dicondylia-Pterygota-Neoptera-Endopterygota-Diptera-Brachycera-Muscomorpha-Eremoneura-Cyclorrhapha-Schizophora-Acalyptratae-Ephydroidea-Drosophilidae-Drosophilinae-Drosophilini-Drosophila-Sophophora-melanogaster group-melanogaster subgroup;Drosophila melanogaster;0.011516562802805025;0.10837487237019931;0.034294505192087876;0.19749794462554948
915;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;3.6330285397376376;0.7177375127107801;5.648714747266082;0.9508894215040824
915;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;3.6330285397376376;0.7177375127107801;5.648714747266082;0.9508894215040824
295;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Pezizomycotina-leotiomyceta-sordariomyceta-Sordariomycetes-Sordariomycetidae-Sordariales-Sordariaceae-Neurospora;Neurospora crassa;0.7339927470006959;0.7232014588114313;1.062023905544938;0.7838532620242261
518;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae;Murinae;0.47965166599050546;2.8931941842136033;0.4803497916421513;2.896666478178783
240;cellular organisms-Bacteria-Bacillati-Bacillota-Bacilli-Bacillales-Bacillaceae-Bacillus-Bacillus subtilis group;Bacillus subtilis;3.1985230729754313;3.5398929354043713;3.990862855373877;4.413481439364167
240;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Hystricomorpha-Octodontidae-Octodon;Octodon degus;3.1985230729754313;3.5398929354043713;3.990862855373877;4.413481439364167
254;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Saccharomycotina-Saccharomycetes-Saccharomycetales-Saccharomycetaceae-Saccharomyces;Saccharomyces cerevisiae;0.5729237522006414;1.3032550318733285;1.6995558210327784;2.006874008007494
37;cellular organisms-Eukaryota-Amoebozoa-Evosea-Eumycetozoa-Myxogastria-Myxogastromycetidae-Physariida-Physaraceae-Physarum;Physarum polycephalum;0.0019912969223721266;0.08091361208216503;0.17125509289958085;0.10947776385904809
23;cellular organisms-Eukaryota-Viridiplantae-Streptophyta-Streptophytina-Embryophyta-Tracheophyta-Euphyllophyta-Spermatophyta-Magnoliopsida-Mesangiospermae-Liliopsida-Petrosaviidae-commelinids-Poales-Poaceae-PACMAD clade-Panicoideae-Andropogonodae-Andropogoneae-Saccharinae-Saccharum-Saccharum officinarum species complex;Saccharum officinarum;0.5027982652892702;1.7594461747412853;1.0906935845887082;7.892033368257518
320;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae-Rattus;Rattus norvegicus;0.48056336868646665;3.4402261354440276;2.1997081765157165;9.028220202392783
335;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.28293670355127926;1.3396105595468561;0.8964508614086344;1.7757952195536069
123;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota;Mammalia;0.008313007814724716;0.43226346428025414;0.08926743760944833;0.7496267057612152
279;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia;Chordata;0.10927017480784751;2.8772933811898223;0.488288771394557;3.357398778580749
32;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Saccharomycotina-Saccharomycetes-Saccharomycetales-Saccharomycetaceae-Saccharomyces;Saccharomyces cerevisiae;0.2577688289021135;2.009756575707449;2.4172860788167956;7.887268090680269
26;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amphibia-Batrachia-Anura-Pipoidea-Pipidae-Xenopodinae-Xenopus-Xenopus;Xenopus laevis;2.237428304292902;4.119813134569364;4.028872546094437;5.637156513426353
319;cellular organisms;cellular organisms;0.5878339892008919;1.0488637265096787;3.431976954155169;7.541457171141449
331;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae-Rattus;Rattus norvegicus;0.19595092403334674;0.897796625909214;0.3685577304772267;1.6702584024007976
325;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Saccharomycotina-Saccharomycetes-Saccharomycetales-Saccharomycetaceae-Saccharomyces;Saccharomyces cerevisiae;2.6213325357934565;1.5303134501155995;3.314650216759657;4.627927183497436
495;cellular organisms-Eukaryota-Sar-Alveolata-Apicomplexa-Aconoidasida-Haemosporida-Plasmodiidae-Plasmodium-Plasmodium (Plasmodium);Plasmodium knowlesi;1.8962102425852674;2.11058778300463;2.17493143701954;1.124881005365938
330;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae-Rattus;Rattus norvegicus;0.010155606965318842;0.14136889035517441;0.28909154879499255;1.0952790110363797
278;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia;Chordata;2.129183968926865;3.040909398143471;4.393828803592692;7.4486208046405515
252;cellular organisms;Eukaryota;0.7511586463761799;7.350244273316366;7.69820678652238;11.201672648286694
483;cellular organisms;cellular organisms;0.0006283086369384128;0.020350700264518313;0.006897240077641767;0.12341088841380568
482;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae;Rattus;0.2350196903077234;1.1259574011594624;1.2985435653826476;6.288252346794835
30;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amphibia-Batrachia-Anura-Pipoidea-Pipidae-Xenopodinae-Xenopus-Xenopus;Xenopus laevis;0.08494737340308633;0.8747158699962313;2.543324720958064;2.1273896344996897
290;cellular organisms-Eukaryota-Opisthokonta;Metazoa;3.445026445590057;4.917744462407556;3.888384427788567;5.009641965645486
521;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.31069751738947676;3.0947470151938106;0.7619245154688774;4.323119731018372
220;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.003929304455805735;0.08979984120258058;0.24695395449826785;0.11038211486738442
208;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota;Mammalia;0.45050780227494347;4.418083108568624;1.3732368578205993;6.757328833254447
591;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae-Mus-Mus;Mus musculus;0.6803878123150703;1.3919987069781763;1.2820486497117245;5.785583052475783
624;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;7.665060599224066;5.455533910652693;8.595163886061371;7.692587275658481
156;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.11244815010365948;0.7015021400625953;0.5217089847519175;2.1252208853545596
80;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.008191135081124123;0.08509431684429336;1.8166020355546817;2.8372583032179497
181;cellular organisms-Eukaryota;Opisthokonta;0.15165985851081526;0.7784809866873438;1.040079137636735;1.300491952196326
382;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.011620318029806842;0.28278091320042337;0.6414627527342419;0.8207936050678285
369;cellular organisms;Eukaryota;1.9363266351838875;8.937839030039074;3.551335777352389;8.958364746282431
341;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;1.424117024375408;1.5501163345577476;3.332740642922662;3.7627749140834164
427;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.014456752903845266;0.2197499491918791;0.05275537263067953;0.25118999363621003
42;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Saccharomycotina-Saccharomycetes-Saccharomycetales-Saccharomycetaceae-Saccharomyces;Saccharomyces cerevisiae;0.9271458880273705;2.0277623637064344;1.1902627863648965;2.16832699008987
619;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;-7.40298708644671e-05;0.001261499503512705;0.2797785723054557;3.6323880008810887
157;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.05564022858837947;0.34717769324872993;0.5843436160868665;0.5520628269928957
631;cellular organisms-Eukaryota-Viridiplantae-Streptophyta-Streptophytina-Embryophyta-Tracheophyta-Euphyllophyta-Spermatophyta-Magnoliopsida-Mesangiospermae-eudicotyledons-Gunneridae-Pentapetalae-rosids-malvids-Brassicales-Brassicaceae-Camelineae-Arabidopsis;Arabidopsis thaliana;0.05672921380689072;0.2270324162910504;0.6060787837839973;3.073219148331816
143;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota;Mammalia;0.0511690758600396;0.5915932015253258;0.43947381321168577;3.1782108497720376
221;cellular organisms-Bacteria-Pseudomonadati-Pseudomonadota-Gammaproteobacteria-Enterobacterales-Enterobacteriaceae-Escherichia;Escherichia coli;3.641143232092596;1.5708786167903281;4.091322624140551;2.4980831391502276
747;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.006904109469387132;0.09956014486266954;0.5539751784206687;0.4293819938464718
357;cellular organisms;Eukaryota;3.8599466096602506;1.2331720303816682;4.051386102411769;2.222794121968532
431;cellular organisms;cellular organisms;2.0573072022135874;2.5563753535566436;2.3880037998565737;7.429909659164994
381;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae-Mus-Mus;Mus musculus;1.5457935780811038;2.6503137616677677;2.3238404728813284;8.416084808194634
430;cellular organisms;cellular organisms;0.0006356044928350624;0.2618475912557747;0.30235704545390274;0.40547135174498633
41;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Lagomorpha-Leporidae;Oryctolagus;0.0002859999385801948;0.0049838827541669566;0.00038082178209020157;0.005610518647225226
69;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.3353048322699552;2.9621415175320656;2.778498494347673;10.811008523227297
82;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Primates-Haplorrhini-Simiiformes-Catarrhini-Hominoidea-Hominidae-Homininae-Homo;Homo sapiens;0.31894043081358925;3.0483644585289027;0.6924623217864527;2.1092059652286195
222;cellular organisms-Bacteria-Pseudomonadati-Pseudomonadota-Gammaproteobacteria-Enterobacterales-Enterobacteriaceae-Escherichia;Escherichia coli;-0.05224330204180294;0.09493860936544368;4.99023957747432;3.0795488493471956
86;cellular organisms;cellular organisms;-0.000561228490380622;0.024110488586861295;0.008505367345510485;0.0465960277139591
3;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda;Amphibia;0.0502990907089349;0.23993662778531993;0.539460311259037;0.6083891232857656
45;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae;Rattus;0.16576923085018602;0.3830931921169859;0.2950225721997411;0.5272378510427604
44;cellular organisms-Eukaryota-Opisthokonta-Metazoa-Eumetazoa-Bilateria-Deuterostomia-Chordata-Craniata-Vertebrata-Gnathostomata-Teleostomi-Euteleostomi-Sarcopterygii-Dipnotetrapodomorpha-Tetrapoda-Amniota-Mammalia-Theria-Eutheria-Boreoeutheria-Euarchontoglires-Glires-Rodentia-Myomorpha-Muroidea-Muridae-Murinae;Rattus;0.1506229028901737;0.46038395158497203;0.6254114097524512;0.7937174107117317
50;cellular organisms;cellular organisms;0.4317309885119155;2.2482381092029877;1.1267705708808586;3.335195863148958
637;cellular organisms-Eukaryota-Opisthokonta-Fungi-Dikarya-Ascomycota-saccharomyceta-Saccharomycotina-Saccharomycetes-Saccharomycetales-Saccharomycetaceae-Saccharomyces;Saccharomyces cerevisiae;-0.000660798592418077;0.07984674661258072;0.025856929874529033;0.09520380619670324
219;cellular organisms-Bacteria-Bacillati-Actinomycetota-Actinomycetes-Mycobacteriales-Mycobacteriaceae-Mycobacterium-Mycobacterium tuberculosis complex;Mycobacterium tuberculosis;0.24636546109971574;3.153282599008072;0.48873797844638533;5.577542163527038
